Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed,
Tengah,2006,1,24,1,,,,25.7,29.9,24,11.7,,
Tengah,2006,1,25,0,,,,26.1,31.4,23,15,,
Tengah,2006,1,26,0,,,,,31.3,22.4,16.6,,
Tengah,2006,1,27,0,,,,26.6,31.5,23.2,13.8,,
Tengah,2006,1,28,0,,,,27.1,32.4,22.5,11.7,,
Tengah,2006,1,29,0.4,,,,27,32.5,22.9,10.6,,
Tengah,2006,1,30,0,,,,,32.8,22.9,13.1,,
Tengah,2006,1,31,0,,,,26.9,32.5,22.9,13.4,,
Tengah,2006,2,1,1,,,,26.6,32.3,22.9,12,,
Tengah,2006,2,2,0,,,,27.1,32.1,23.4,14.6,,
Tengah,2006,2,3,2.3,,,,26.7,31.2,23.5,14.3,,
Tengah,2006,2,4,1.7,,,,,29.3,23.8,14.7,,
Tengah,2006,2,5,19,,,,26.7,32.4,23.7,16.9,,
Tengah,2006,2,6,2.1,,,,25.9,30.5,22.9,14.3,,
Tengah,2006,2,7,0,,,,,32.5,23.5,17.5,,
Tengah,2006,2,8,0,,,,27.1,32.7,23.3,18.1,,
Tengah,2006,2,9,34.2,,,,,29.4,23.6,8.1,,
Tengah,2006,2,10,4,,,,24.8,29.8,23.2,7,,
Tengah,2006,2,11,0,,,,,31,22.5,7.3,,
Tengah,2006,2,12,0,,,,27,32.4,22.1,7.8,,
Tengah,2006,2,13,0.2,,,,27.1,32.5,23.7,9.7,,
Tengah,2006,2,14,0,,,,27.8,33.5,24.4,11.3,,
Tengah,2006,2,15,8,,,,27,33,24.5,11.3,,
Tengah,2006,2,16,1.2,,,,27.2,33.9,23.1,8.3,,
Tengah,2006,2,17,49,,,,26.3,32.8,23.8,10,,
Tengah,2006,2,18,0.1,,,,26.6,33.9,23,9.4,,
Tengah,2006,2,19,0,,,,27.3,33.6,23.2,11.1,,
Tengah,2006,2,20,0,,,,27,31.4,24.2,14.1,,
Tengah,2006,2,21,0,,,,27.3,32.6,24,17.7,,
Tengah,2006,2,22,0.2,,,,26.8,31.6,23.3,10.4,,
Tengah,2006,2,23,0.3,,,,26.7,30.6,23.6,13.4,,
Tengah,2006,2,24,1,,,,26.7,31.4,24.2,15.4,,
Tengah,2006,2,25,0,,,,,32.4,23.8,13.1,,
Tengah,2006,2,26,0,,,,26.7,31,23.8,9.4,,
Tengah,2006,2,27,25.6,,,,27.7,34.6,23.3,11,,
Tengah,2006,2,28,0,,,,,34.4,23.8,10.2,,
Tengah,2006,3,1,0,,,,28.3,34.9,23.7,12.6,,
Tengah,2006,3,2,0,,,,27.9,33.7,24.4,17.8,,
Tengah,2006,3,3,0,,,,,33.6,24.4,15.7,,
Tengah,2006,3,4,0,,,,28,33.7,24.3,17.2,,
Tengah,2006,3,5,56,,,,26.4,34,22.3,8.6,,
Tengah,2006,3,6,5.2,,,,26.9,32.7,23.3,8.2,,
Tengah,2006,3,7,8.3,,,,27.2,34.5,23.5,11,,
Tengah,2006,3,8,0,,,,,34.4,23.5,12.9,,
Tengah,2006,3,9,0,,,,28.2,34.5,23.8,11.4,,
Tengah,2006,3,10,0,,,,27.8,34.7,23.1,9.1,,
Tengah,2006,3,11,0,,,,28,34.8,23.8,9.9,,
Tengah,2006,3,12,0,,,,28.3,34.5,23.8,9.3,,
Tengah,2006,3,13,0,,,,27.8,33.2,23.2,8.3,,
Tengah,2006,3,14,0,,,,27.9,34.5,23.3,8.1,,
Tengah,2006,3,15,0,,,,,33.8,23.5,15.9,,
Tengah,2006,3,16,0,,,,28,33.7,23.1,11.6,,
Tengah,2006,3,17,0,,,,28.6,35,23.5,11.9,,
Tengah,2006,3,18,1.4,,,,28.2,35.1,23.4,8.8,,
Tengah,2006,3,19,0,,,,,32.3,24,5.9,,
Tengah,2006,3,20,5.7,,,,,34.4,24.2,7.1,,
Tengah,2006,3,21,0.3,,,,,29,24.4,6,,
Tengah,2006,3,22,13.9,,,,27.1,32.9,23.1,6.5,,
Tengah,2006,3,23,0,,,,27.5,32.5,23.4,7.6,,
Tengah,2006,3,24,0,,,,28.5,33.1,24.8,8.4,,
Tengah,2006,3,25,0,,,,,34.7,23.8,8.3,,
Tengah,2006,3,26,0.2,,,,,34.2,25.4,6.6,,
Tengah,2006,3,27,2.2,,,,,30.6,23.7,7.3,,
Tengah,2006,3,28,0,,,,28.3,34.2,23.5,7.6,,
Tengah,2006,3,29,84,,,,26.9,34.6,23.5,6.9,,
Tengah,2006,3,30,10.3,,,,26.9,34.9,23.2,7,,
Tengah,2006,3,31,8.1,,,,,31.5,23.5,11.4,,
Tengah,2006,4,1,0,,,,27.1,33.4,23,6.3,,
Tengah,2006,4,2,0,,,,27.2,33.8,23.8,7.3,,
Tengah,2006,4,3,3.4,,,,27.1,34.4,24,9.3,,
Tengah,2006,4,4,0.1,,,,,33.8,23.6,9,,
Tengah,2006,4,5,1,,,,,33.4,23.8,7.8,,
Tengah,2006,4,6,31,,,,26.8,34.5,24.1,11.7,,
Tengah,2006,4,7,0,,,,27.6,33.4,23.5,7.1,,
Tengah,2006,4,8,6.7,,,,25.7,31.2,23.4,7,,
Tengah,2006,4,9,0,,,,27,32.6,23.3,6.4,,
Tengah,2006,4,10,0,,,,28,34,25.2,8.4,,
Tengah,2006,4,11,3.5,,,,,29.1,23.2,5.7,,
Tengah,2006,4,12,0,,,,27.7,34.2,23.2,6.1,,
Tengah,2006,4,13,6.5,,,,,28.6,24.4,4.5,,
Tengah,2006,4,14,11,,,,25.1,30.2,23.6,6.5,,
Tengah,2006,4,15,46.8,,,,25.3,31.6,22.4,5,,
Tengah,2006,4,16,0.8,,,,25.8,31.7,23,7.4,,
Tengah,2006,4,17,23.7,,,,,34.1,23.7,10.9,,
Tengah,2006,4,18,11,,,,26.2,33.8,23.4,6.8,,
Tengah,2006,4,19,6.3,,,,26.3,30.5,23.4,6,,
Tengah,2006,4,20,0.9,,,,26.5,33.7,23.8,8.6,,
Tengah,2006,4,21,2.1,,,,27.4,33.3,23.2,7.6,,
Tengah,2006,4,22,0.6,,,,27,33.5,22.8,7.7,,
Tengah,2006,4,23,0,,,,27.6,32.3,23.6,6.5,,
Tengah,2006,4,24,6,,,,26.9,32.1,23.8,10.7,,
Tengah,2006,4,25,0,,,,27.3,33.9,23.8,6.9,,
Tengah,2006,4,26,42,,,,,33.5,24.5,7.9,,
Tengah,2006,4,27,1.6,,,,26.2,29.9,24.1,7.3,,
Tengah,2006,4,28,1.1,,,,27.6,33.8,24,6.6,,
Tengah,2006,4,29,2.3,,,,27.9,34.3,24.5,7.4,,
Tengah,2006,4,30,33,,,,26.8,33.6,24.1,6.1,,
Tengah,2006,5,1,0.4,,,,26.4,33.6,23.3,6.1,,
Tengah,2006,5,2,0,,,,26.7,31.3,23.7,6.8,,
Tengah,2006,5,3,1.3,,,,,32.8,23.5,6.1,,
Tengah,2006,5,4,5.6,,,,27.8,34.4,24.3,4.7,,
Tengah,2006,5,5,4.7,,,,,28.6,23.9,6.8,,
Tengah,2006,5,6,43.5,,,,,32.1,22.8,9.1,,
Tengah,2006,5,7,0,,,,26.6,31.4,22.7,7.1,,
Tengah,2006,5,8,0,,,,27.4,33.3,23.8,4.7,,
Tengah,2006,5,9,1.6,,,,28.1,34.9,24.1,6.2,,
Tengah,2006,5,10,0,,,,27.6,32.5,24.6,5.8,,
Tengah,2006,5,11,0.9,,,,27.3,33.4,24.2,5.2,,
Tengah,2006,5,12,0.2,,,,,33.5,24.3,6.3,,
Tengah,2006,5,13,0,,,,,30.4,24.3,4.8,,
Tengah,2006,5,14,0,,,,27.3,31.9,23.7,7.5,,
Tengah,2006,5,15,0,,,,27.6,31.2,24.4,8.9,,
Tengah,2006,5,16,0.5,,,,28.1,32.3,25,7.8,,
Tengah,2006,5,17,0.1,,,,28.2,32.6,25.2,6.9,,
Tengah,2006,5,18,0,,,,28.1,33.4,24.3,6.3,,
Tengah,2006,5,19,1,,,,,32.2,24.5,6.1,,
Tengah,2006,5,20,0,,,,27.7,33,23.8,7.8,,
Tengah,2006,5,21,0,,,,26.5,30.5,24.4,8.1,,
Tengah,2006,5,22,14.6,,,,,32,23.5,4.4,,
Tengah,2006,5,23,0,,,,26.6,32.5,22.2,7.6,,
Tengah,2006,5,24,0,,,,27.4,32.2,24.3,6,,
Tengah,2006,5,25,24,,,,,34.5,24.2,9.3,,
Tengah,2006,5,26,25.2,,,,26.6,34.2,23.6,8.7,,
Tengah,2006,5,27,0,,,,26.8,33.4,23.4,6.8,,
Tengah,2006,5,28,22.3,,,,24.6,29.2,23.4,6.9,,
Tengah,2006,5,29,0,,,,,33,23,7.7,,
Tengah,2006,5,30,8.8,,,,27,32.5,23.6,7.5,,
Tengah,2006,5,31,0,,,,28.2,33.7,24.1,8.5,,
Tengah,2006,6,1,1.3,,,,27.1,32.7,24.6,5.4,,
Tengah,2006,6,2,14.4,,,,,33.5,23.1,6.6,,
Tengah,2006,6,3,0,,,,28.6,33.5,24.4,7.8,,
Tengah,2006,6,4,0.2,,,,27.7,32.7,24.7,7.3,,
Tengah,2006,6,5,0,,,,27.9,32.7,24.3,6.2,,
Tengah,2006,6,6,34,,,,24.8,28.6,22.4,5.3,,
Tengah,2006,6,7,5.2,,,,,32.5,23.2,7.7,,
Tengah,2006,6,8,44.8,,,,25.1,28.7,22.7,4.7,,
Tengah,2006,6,9,64.2,,,,24.9,27.3,22.5,9.2,,
Tengah,2006,6,10,2.5,,,,26.3,33.2,24.1,7,,
Tengah,2006,6,11,34.5,,,,24.4,30.2,23.2,6.1,,
Tengah,2006,6,12,0,,,,27,32.5,23,10.7,,
Tengah,2006,6,13,0,,,,26.6,31.6,24.3,9,,
Tengah,2006,6,14,0.3,,,,26,30.1,22.9,6.6,,
Tengah,2006,6,15,0,,,,27.6,32.6,24,7.4,,
Tengah,2006,6,16,23.3,,,,26.5,29.6,24.5,7,,
Tengah,2006,6,17,0,,,,27,32.4,23.6,13.9,,
Tengah,2006,6,18,18.2,,,,27.4,32.1,23.8,7.4,,
Tengah,2006,6,19,15.9,,,,25.9,29.2,23.5,7,,
Tengah,2006,6,20,1.2,,,,,27.3,23,7.9,,
Tengah,2006,6,21,0,,,,27.1,32.8,23.9,7.4,,
Tengah,2006,6,22,0,,,,27.7,32.3,24.3,9.6,,
Tengah,2006,6,23,3,,,,,32,24.2,8.8,,
Tengah,2006,6,24,0.2,,,,,30.9,23.6,10.5,,
Tengah,2006,6,25,5.7,,,,25.6,28.2,23.6,4.7,,
Tengah,2006,6,26,0,,,,,32.1,24.9,9.9,,
Tengah,2006,6,27,0,,,,,32.5,23.7,9.5,,
Tengah,2006,6,28,0,,,,,33,24.5,10.4,,
Tengah,2006,6,29,0,,,,27.8,32.7,24,8.8,,
Tengah,2006,6,30,0,,,,28.3,32.7,25,9.4,,
Tengah,2006,7,1,0,,,,,32.3,25.5,12,,
Tengah,2006,7,2,3.1,,,,28.2,32.7,25,12.2,,
Tengah,2006,7,3,0,,,,27.8,32.8,22.3,9.9,,
Tengah,2006,7,4,0,,,,28.6,33,24.6,10.4,,
Tengah,2006,7,5,11,,,,28.8,33.5,24.6,11.1,,
Tengah,2006,7,6,3,,,,26.2,28.7,22.9,5.2,,
Tengah,2006,7,7,0,,,,28.4,32.9,24.8,11.7,,
Tengah,2006,7,8,0,,,,28.6,32.2,25.7,9,,
Tengah,2006,7,9,27,,,,,31.8,24.6,5.4,,
Tengah,2006,7,10,11.7,,,,25.8,28.3,23.6,8.2,,
Tengah,2006,7,11,22.8,,,,,32,23.8,12.4,,
Tengah,2006,7,12,0.7,,,,26.6,30.8,22.9,12.5,,
Tengah,2006,7,13,23,,,,27.9,32.2,23.6,15.3,,
Tengah,2006,7,14,4.5,,,,27.4,31.9,23.6,7.4,,
Tengah,2006,7,15,2.7,,,,27.5,32.1,24.5,5.6,,
Tengah,2006,7,16,12.5,,,,28.1,32.5,24,8.1,,
Tengah,2006,7,17,2.3,,,,27.6,31.3,23.8,4,,
Tengah,2006,7,18,0,,,,27.4,33.5,24.5,7,,
Tengah,2006,7,19,0.9,,,,26.1,30.2,23.8,6.5,,
Tengah,2006,7,20,0,,,,,32.6,22.9,7.4,,
Tengah,2006,7,21,0,,,,28.4,33.6,24.5,9.4,,
Tengah,2006,7,22,0,,,,,31.8,24.4,8.8,,
Tengah,2006,7,23,0,,,,28.1,32.3,23.8,10.6,,
Tengah,2006,7,24,23.1,,,,28.3,32.3,24.5,10.3,,
Tengah,2006,7,25,0.1,,,,28,32.2,23.2,10.8,,
Tengah,2006,7,26,0,,,,28.4,33.4,23.5,10.2,,
Tengah,2006,7,27,5,,,,27.3,34.5,23.2,8.7,,
Tengah,2006,7,28,0.3,,,,26.4,31.8,22.8,6,,
Tengah,2006,7,29,11.5,,,,,31.6,23,6.4,,
Tengah,2006,7,30,30.5,,,,26.3,29.7,23,7.8,,
Tengah,2006,7,31,0.9,,,,25.6,27.7,23.1,8.4,,
Tengah,2006,8,1,0.8,,,,27.7,32.1,23.4,11.2,,
Tengah,2006,8,2,7,,,,,30.6,23.4,8,,
Tengah,2006,8,3,0,,,,27.9,32.1,23.5,14.1,,
Tengah,2006,8,4,0,,,,28.1,31.7,24.3,13.9,,
Tengah,2006,8,5,0,,,,28.2,32.9,23,12.7,,
Tengah,2006,8,6,0,,,,,32,23.4,12,,
Tengah,2006,8,7,6.3,,,,28,32.1,24,9.8,,
Tengah,2006,8,8,0.5,,,,27.2,31.7,23,10.6,,
Tengah,2006,8,9,10.2,,,,27.2,31.6,23.6,8.8,,
Tengah,2006,8,10,0,,,,26.8,31.2,21.5,9.3,,
Tengah,2006,8,11,0,,,,27.2,31.2,24.2,9.2,,
Tengah,2006,8,12,0,,,,27.6,32.2,22.8,9,,
Tengah,2006,8,13,0,,,,27.8,31.7,23.8,10.6,,
Tengah,2006,8,14,0.8,,,,,32,24,10.9,,
Tengah,2006,8,15,25.6,,,,,30.9,22.5,6.7,,
Tengah,2006,8,16,0,,,,27.7,32.6,23.4,9.8,,
Tengah,2006,8,17,0,,,,28.6,33.3,23.7,8.9,,
Tengah,2006,8,18,0.8,,,,28.6,33.5,24.1,8.3,,
Tengah,2006,8,19,0,,,,27.9,31.4,24.3,9.4,,
Tengah,2006,8,20,0,,,,29,33,24.2,10.6,,
Tengah,2006,8,21,0,,,,28.4,33.3,23.2,7,,
Tengah,2006,8,22,0,,,,28.7,33.6,23.8,10.5,,
Tengah,2006,8,23,0,,,,29,34,24.4,9.6,,
Tengah,2006,8,24,0,,,,28.9,33.1,24.2,10.2,,
Tengah,2006,8,25,0,,,,29.2,34,24.3,10.2,,
Tengah,2006,8,26,0,,,,,32.5,24,9.4,,
Tengah,2006,8,27,5.4,,,,27.1,31.4,23,7.7,,
Tengah,2006,8,28,0,,,,27.9,32.7,23.7,8.5,,
Tengah,2006,8,29,38.3,,,,27,33,23.5,8,,
Tengah,2006,8,30,7.1,,,,25.7,31,23.5,7.6,,
Tengah,2006,8,31,6.2,,,,24.8,26.9,22.9,3.5,,
Tengah,2006,9,1,0,,,,26.7,31.3,23.6,6.9,,
Tengah,2006,9,2,0,,,,27.8,33.3,23.4,9.4,,
Tengah,2006,9,3,0,,,,28,33.5,23.3,7,,
Tengah,2006,9,4,0.7,,,,28,33.8,23.5,6.8,,
Tengah,2006,9,5,0.2,,,,,30.4,23.8,7.4,,
Tengah,2006,9,6,0,,,,27.4,33.2,23,7.9,,
Tengah,2006,9,7,0,,,,28.2,33.8,23.3,9,,
Tengah,2006,9,8,1.9,,,,27.4,32.3,24,6.2,,
Tengah,2006,9,9,0,,,,27.5,32.9,23.4,8.1,,
Tengah,2006,9,10,16.5,,,,,30.5,23.5,8.6,,
Tengah,2006,9,11,0.7,,,,26.9,33.5,23.3,8.8,,
Tengah,2006,9,12,0,,,,27.9,33.4,23,9.8,,
Tengah,2006,9,13,5.6,,,,27.6,33,23.2,9.4,,
Tengah,2006,9,14,6.1,,,,26.8,33.5,23.9,6.6,,
Tengah,2006,9,15,28.9,,,,24.6,27.8,22.6,4.4,,
Tengah,2006,9,16,74.9,,,,,30.7,22.7,7.5,,
Tengah,2006,9,17,12.5,,,,25.4,30.9,22,10.4,,
Tengah,2006,9,18,0.7,,,,,28.8,22.8,5.5,,
Tengah,2006,9,19,0,,,,,32,22.5,8.7,,
Tengah,2006,9,20,0,,,,27.9,32.9,23.4,9,,
Tengah,2006,9,21,0,,,,27.9,33,23,7,,
Tengah,2006,9,22,0.3,,,,28.1,32.6,24.1,7.8,,
Tengah,2006,9,23,0,,,,,31.5,24.2,7,,
Tengah,2006,9,24,3.3,,,,28,32.3,24,11.2,,
Tengah,2006,9,25,0,,,,27.1,31,23.6,9.2,,
Tengah,2006,9,26,0,,,,27.3,31.1,23.6,8.1,,
Tengah,2006,9,27,0.1,,,,,32.2,23.7,10.1,,
Tengah,2006,9,28,0.8,,,,28.3,33.7,24.5,7.8,,
Tengah,2006,9,29,0,,,,28,32.3,23.8,8.6,,
Tengah,2006,9,30,0,,,,26.2,30.4,24,7.3,,
Tengah,2006,10,1,0,,,,27.8,31.9,24,6.4,,
Tengah,2006,10,2,0,,,,28.4,32.4,24.2,9,,
Tengah,2006,10,3,48.7,,,,27.7,32.4,23.4,6.4,,
Tengah,2006,10,4,3.8,,,,,31.1,24,10.2,,
Tengah,2006,10,5,0,,,,,32,22.8,9.5,,
Tengah,2006,10,6,0,,,,28.1,32.8,24,9,,
Tengah,2006,10,7,0,,,,,32.6,25.4,8.9,,
Tengah,2006,10,8,0,,,,28,32.5,23.5,7.7,,
Tengah,2006,10,9,0,,,,28.5,33.6,23.9,8.1,,
Tengah,2006,10,10,0,,,,28.1,33.2,24,8.7,,
Tengah,2006,10,11,0.9,,,,,30.8,23.2,4.4,,
Tengah,2006,10,12,0,,,,28.1,33.3,23.6,7.9,,
Tengah,2006,10,13,0,,,,27.6,33,23,7.4,,
Tengah,2006,10,14,0,,,,27.6,32.4,23,6.7,,
Tengah,2006,10,15,0,,,,27.3,33.3,23.4,6.4,,
Tengah,2006,10,16,0,,,,27.9,33,23.2,7.9,,
Tengah,2006,10,17,0,,,,28.7,34.5,24,7.7,,
Tengah,2006,10,18,0,,,,28.8,34.6,24.3,7.7,,
Tengah,2006,10,19,0,,,,,33.7,24,9.6,,
Tengah,2006,10,20,0,,,,27.2,31.4,24.6,5.9,,
Tengah,2006,10,21,0,,,,28.5,34.3,23.7,6.8,,
Tengah,2006,10,22,2.3,,,,27.1,32.1,24.5,5.3,,
Tengah,2006,10,23,0,,,,27.1,33.3,24.2,5.9,,
Tengah,2006,10,24,6.3,,,,27,34.4,24,6.8,,
Tengah,2006,10,25,6.4,,,,26.4,31.7,23.9,8.6,,
Tengah,2006,10,26,1.2,,,,26.3,32.6,23.5,6.7,,
Tengah,2006,10,27,24.2,,,,26.3,33.9,22.8,4.8,,
Tengah,2006,10,28,0,,,,,33.6,22.6,6.4,,
Tengah,2006,10,29,0,,,,27.4,32.1,24.2,7.5,,
Tengah,2006,10,30,1,,,,27,31.2,23,3.5,,
Tengah,2006,10,31,67,,,,25.9,33.2,22.6,7.4,,
Tengah,2006,11,1,18,,,,,32.9,22,6.6,,
Tengah,2006,11,2,15,,,,26.4,31.6,22.9,8.2,,
Tengah,2006,11,3,26.5,,,,26.4,31.7,23.3,6.8,,
Tengah,2006,11,4,0,,,,27.6,32.5,23,5.1,,
Tengah,2006,11,5,0.2,,,,26.7,32.9,23.4,5.9,,
Tengah,2006,11,6,7.1,,,,25.8,31.5,22.6,6.6,,
Tengah,2006,11,7,0.3,,,,,33.2,23.4,5.5,,
Tengah,2006,11,8,0.1,,,,,31.6,22.8,7.5,,
Tengah,2006,11,9,9.3,,,,,33.7,23.1,7.3,,
Tengah,2006,11,10,9.1,,,,26.2,33.7,22.6,6.6,,
Tengah,2006,11,11,18.1,,,,,31,23.4,6.9,,
Tengah,2006,11,12,0,,,,26.4,33.2,22.9,4.5,,
Tengah,2006,11,13,0.8,,,,25.3,29.9,23.3,5.2,,
Tengah,2006,11,14,0,,,,,30.9,22.2,5.4,,
Tengah,2006,11,15,0.3,,,,,30.9,23.7,3.1,,
Tengah,2006,11,16,0,,,,,33.4,22.4,7.5,,
Tengah,2006,11,17,0,,,,27.6,32.9,23.4,7.4,,
Tengah,2006,11,18,0,,,,,34.2,23.8,7.4,,
Tengah,2006,11,19,10.9,,,,27,33.5,23.8,5.1,,
Tengah,2006,11,20,18,,,,25.8,32.7,22.7,6.9,,
Tengah,2006,11,21,34.6,,,,26.5,33.8,22.6,6.7,,
Tengah,2006,11,22,0,,,,,32.7,22.7,5.6,,
Tengah,2006,11,23,35.8,,,,26.2,33.8,22.6,7.4,,
Tengah,2006,11,24,31.2,,,,25.2,28.8,23.4,5.9,,
Tengah,2006,11,25,65.3,,,,26,33.4,22.3,7.7,,
Tengah,2006,11,26,0,,,,26.4,30.7,22.6,8.5,,
Tengah,2006,11,27,7.3,,,,,33.8,23,8.5,,
Tengah,2006,11,28,0.2,,,,25.4,29.2,23.4,7.6,,
Tengah,2006,11,29,4.3,,,,26.3,34.4,21.9,6.6,,
Tengah,2006,11,30,28.1,,,,,32.3,23.2,7.5,,
Tengah,2006,12,1,1,,,,26.2,33.6,23,6.6,,
Tengah,2006,12,2,0,,,,26.2,30,23.5,11.6,,
Tengah,2006,12,3,0,,,,25.9,29.4,22.9,8.1,,
Tengah,2006,12,4,0,,,,27.2,33.1,23,12.5,,
Tengah,2006,12,5,1.5,,,,26.9,33.4,23.1,6.9,,
Tengah,2006,12,6,0,,,,27.5,31.9,24,8.1,,
Tengah,2006,12,7,0,,,,26.1,29.3,24.3,4,,
Tengah,2006,12,8,0,,,,26.8,32.8,22.8,6.6,,
Tengah,2006,12,9,0,,,,26.4,32.3,23.5,9.9,,
Tengah,2006,12,10,17.6,,,,27.4,33.5,22.8,8.2,,
Tengah,2006,12,11,4.7,,,,26.4,33.5,23.7,6.1,,
Tengah,2006,12,12,0,,,,27.3,34.5,23.4,7.6,,
Tengah,2006,12,13,58.5,,,,26.7,32.3,23.5,9.2,,
Tengah,2006,12,14,13,,,,,32.4,23.4,7.4,,
Tengah,2006,12,15,1.3,,,,,33.2,23.2,8.5,,
Tengah,2006,12,16,0,,,,,32.7,23.7,6.4,,
Tengah,2006,12,17,56.9,,,,,27.1,23.7,8.6,,
Tengah,2006,12,18,222,,,,25.3,27.7,24.3,8.7,,
Tengah,2006,12,19,144,,,,23.2,25.5,22.3,7.6,,
Tengah,2006,12,20,16.8,,,,,32.5,21.4,13.2,,
Tengah,2006,12,21,2.9,,,,25.5,28.3,23.6,10.1,,
Tengah,2006,12,22,1.6,,,,26.2,29.4,24.2,15.8,,
Tengah,2006,12,23,10,,,,25.9,29.4,24,12,,
Tengah,2006,12,24,3.5,,,,24.9,27.5,23.4,8.8,,
Tengah,2006,12,25,45,,,,26,31.7,23.4,11.2,,
Tengah,2006,12,26,69,,,,23.7,24.9,23.2,7.7,,
Tengah,2006,12,27,20.7,,,,,28,22.8,9.5,,
Tengah,2006,12,28,9.2,,,,24,25.5,23.2,8.6,,
Tengah,2006,12,29,0,,,,25.9,30.7,23,16.3,,
Tengah,2006,12,30,0,,,,26,30.7,22,14.1,,
Tengah,2006,12,31,0,,,,26.2,30.7,22.4,11,,
Tengah,2007,1,1,0.3,,,,26.8,31.7,23.6,10.4,,
Tengah,2007,1,2,0,,,,27,31.6,23.7,9.3,,
Tengah,2007,1,3,83.5,,,,26.1,29.9,22.9,8.9,,
Tengah,2007,1,4,20.6,,,,25.6,31.2,23,6.4,,
Tengah,2007,1,5,3.4,,,,,32,22.7,7.6,,
Tengah,2007,1,6,0,,,,,33.1,23.4,10.4,,
Tengah,2007,1,7,0,,,,,32.6,23.2,11.5,,
Tengah,2007,1,8,2.5,,,,28.1,33.7,23.5,9.7,,
Tengah,2007,1,9,16.7,,,,,27.8,24.4,8.9,,
Tengah,2007,1,10,3.9,,,,26.8,32.2,23.8,14.3,,
Tengah,2007,1,11,119.3,,,,24.8,27.5,23.7,8.7,,
Tengah,2007,1,12,117.5,,,,23.6,25,23,7.4,,
Tengah,2007,1,13,0.1,,,,24.3,27.1,22.7,9.4,,
Tengah,2007,1,14,3.2,,,,24,25.4,23.1,8.1,,
Tengah,2007,1,15,1.5,,,,,30.9,22.9,11.5,,
Tengah,2007,1,16,0,,,,,32.5,22.8,11.1,,
Tengah,2007,1,17,0.4,,,,,33.4,23,10.7,,
Tengah,2007,1,18,1.6,,,,,32.1,23.7,9.8,,
Tengah,2007,1,19,0.3,,,,,33.3,23.2,7.2,,
Tengah,2007,1,20,0.1,,,,,29.9,24.2,7.3,,
Tengah,2007,1,21,5.7,,,,,32.4,24.1,9.1,,
Tengah,2007,1,22,0,,,,,32.4,23.2,14.7,,
Tengah,2007,1,23,0,,,,26.2,32.3,23.2,14.3,,
Tengah,2007,1,24,0.8,,,,26.9,31.1,23.9,12.9,,
Tengah,2007,1,25,0.2,,,,,28.8,23.4,13.3,,
Tengah,2007,1,26,29.8,,,,24.6,27.9,23.2,10.7,,
Tengah,2007,1,27,50,,,,24.7,27.8,23.4,10.3,,
Tengah,2007,1,28,0.6,,,,,28,22.9,16.5,,
Tengah,2007,1,29,0,,,,,30,23.5,20.3,,
Tengah,2007,1,30,0,,,,,31.2,21.6,17.2,,
Tengah,2007,1,31,0,,,,25.6,31.1,21.1,18.3,,
Tengah,2007,2,1,0,,,,,31.2,20.8,16.3,,
Tengah,2007,2,2,0,,,,,31.9,23.6,17.8,,
Tengah,2007,2,3,0,,,,26.2,30.6,23.6,16.5,,
Tengah,2007,2,4,0,,,,26.2,31.8,22.6,14.2,,
Tengah,2007,2,5,0,,,,26,31.5,21.4,12.8,,
Tengah,2007,2,6,0,,,,26.7,32.4,22.9,13.1,,
Tengah,2007,2,7,0,,,,27.1,34.1,23.5,17.6,,
Tengah,2007,2,8,0,,,,27,32.8,23.5,18.3,,
Tengah,2007,2,9,0,,,,27.3,32.9,23.4,16.2,,
Tengah,2007,2,10,0,,,,27.6,34.4,22.2,15.4,,
Tengah,2007,2,11,0,,,,27,32.2,21.8,11.6,,
Tengah,2007,2,12,5.6,,,,26.6,33,22.8,10.3,,
Tengah,2007,2,13,0.9,,,,27.1,32.4,23.2,12.3,,
Tengah,2007,2,14,0,,,,27.5,33.8,23.4,11.1,,
Tengah,2007,2,15,35.3,,,,26.6,33.7,23.8,7.8,,
Tengah,2007,2,16,17,,,,,33.4,23,7.8,,
Tengah,2007,2,17,0,,,,26.5,31.6,23.6,7.3,,
Tengah,2007,2,18,25,,,,,33.6,22.8,6.8,,
Tengah,2007,2,19,2.3,,,,25.6,30.7,23.1,6.6,,
Tengah,2007,2,20,0,,,,26.7,31.7,22.7,7.7,,
Tengah,2007,2,21,15.1,,,,27.2,34,23.2,6.1,,
Tengah,2007,2,22,33,,,,26.9,34.4,22.6,7.5,,
Tengah,2007,2,23,22.5,,,,26.2,33.3,23.3,8.2,,
Tengah,2007,2,24,3.3,,,,26.1,31,23.3,10.5,,
Tengah,2007,2,25,9.6,,,,26.1,33.4,23,7.9,,
Tengah,2007,2,26,27.1,,,,25.7,33.5,22.8,7.6,,
Tengah,2007,2,27,0,,,,26.1,31.2,22.4,7.3,,
Tengah,2007,2,28,53.9,,,,24.7,28.7,22.7,6.5,,
Tengah,2007,3,1,9.7,,,,23.1,24.3,22.1,5.5,,
Tengah,2007,3,2,9.5,,,,25.3,32.4,22.3,10.9,,
Tengah,2007,3,3,1.2,,,,26.2,33.2,23.3,8.3,,
Tengah,2007,3,4,0,,,,26.6,32.5,23.3,7.4,,
